,Wikipedia movie ID,averageRating,numVotes
35049,2154927,8.5,2671.0
35050,35905779,7.2,1028.0
35051,18689848,3.1,798.0
35052,29090097,8.5,75.0
35053,5316019,6.6,1405.0
35054,35570671,5.3,507.0
35056,17735988,5.8,177.0
35057,32301635,6.7,972.0
35058,10640901,7.2,490.0
35059,894179,7.8,30801.0
35060,24810964,7.0,107.0
35061,30554604,7.5,309.0
35062,985304,5.5,7208.0
35063,9519673,6.4,44.0
35064,31686339,7.7,40.0
35065,969971,6.6,4077.0
35066,4562945,6.6,501.0
35067,27381786,6.7,37845.0
35069,26628347,6.8,121.0
35070,9598712,7.8,469.0
35071,924101,7.8,50557.0
35072,29399698,6.2,21231.0
35074,61499,5.8,39.0
35075,29163384,7.2,136.0
35076,2384827,7.0,2145.0
35077,4084608,7.4,13049.0
35079,29596128,4.5,437.0
35080,31379377,7.5,2726.0
35081,2003300,6.8,3512.0
35082,11026652,8.3,29.0
35084,3208449,6.4,4780.0
35085,10614861,6.5,117.0
35086,28463275,6.0,56.0
35087,32570744,6.5,69.0
35089,11532350,5.3,7340.0
35090,8920531,6.7,1352.0
35091,30862745,4.4,553.0
35092,29154165,7.5,6013.0
35093,7489581,5.4,134.0
35094,1830472,6.2,6100.0
35096,3105539,6.9,3577.0
35097,18608517,7.2,1154.0
35099,14290038,6.9,544.0
35100,33281927,8.9,58.0
35101,27946736,7.0,69.0
35102,2174599,6.0,101.0
35103,12302621,7.7,569.0
35105,20904519,6.3,38.0
35106,22344428,6.3,9320.0
35107,7887331,7.2,3094.0
35108,9353011,5.7,363.0
35109,27117697,7.2,7140.0
35110,957322,5.5,147087.0
35111,27126396,6.0,171.0
35112,13954318,6.2,20.0
35114,193847,7.3,9855.0
35115,3479663,6.4,1826.0
35116,33537160,8.9,9.0
35121,13408805,5.5,13718.0
35122,12466044,3.9,270.0
35123,144765,6.6,2977.0
35124,26859059,6.5,96.0
35125,4611613,7.1,3041.0
35126,9998384,6.6,12.0
35128,28484015,4.2,170.0
35129,18137051,6.0,34.0
35130,3454713,6.6,5336.0
35131,1389371,7.5,2655.0
35132,6882568,5.4,950.0
35133,1348590,5.3,55.0
35134,20903442,5.4,162.0
35135,14355683,6.3,64.0
35136,13128551,5.5,42.0
35137,4655863,7.6,8795.0
35139,2906058,5.5,10178.0
35140,31156860,5.5,134.0
35141,28900702,5.8,82.0
35142,31061078,7.7,114.0
35143,14398500,7.0,13.0
35144,34772248,4.7,3296.0
35145,18906597,6.2,257.0
35146,32227193,6.0,64.0
35147,4662560,3.7,2747.0
35148,6101211,6.2,138.0
35149,21330698,7.7,664494.0
35150,27674928,4.8,552.0
35151,23703323,6.6,517.0
35152,5776001,5.9,245.0
35153,14358810,5.3,119.0
35154,1808380,6.4,15449.0
35155,1664304,3.6,351.0
35156,12036988,7.0,93.0
35159,13061224,6.7,806.0
35160,4406418,7.0,3377.0
35161,18838290,7.1,8288.0
35162,14290003,6.1,394.0
35165,23394871,6.7,12246.0
35166,19818759,6.6,413.0
35167,35896873,5.7,13.0
35168,3901356,6.7,1794.0
35169,4989705,6.8,19.0
35170,8429675,5.3,1144.0
35171,26743188,5.7,1147.0
35172,6197489,7.4,6474.0
35173,967999,2.3,6190.0
35174,28352470,3.7,73.0
35175,25239147,8.1,1608.0
35176,14126900,3.6,469.0
35178,16908274,7.8,12.0
35179,31915866,6.0,361.0
35180,10131328,7.5,965.0
35181,14015242,6.1,45.0
35182,23155207,5.5,405.0
35183,26092192,5.2,2133.0
35185,5552511,8.3,9.0
35186,8538374,6.2,22379.0
35188,19094684,7.0,17.0
35189,1583755,7.0,1615.0
35190,6440344,8.5,412.0
35192,31880533,5.2,559.0
35194,30947468,5.8,26.0
35195,18560419,6.0,193.0
35196,20568900,6.1,30.0
35197,15398677,7.6,927.0
35198,9424543,7.4,25.0
35199,19312255,6.3,49.0
35200,34353992,6.4,40.0
35201,20579738,5.0,264.0
35202,210155,5.5,108726.0
35203,14852498,6.2,11.0
35204,3038054,5.4,412.0
35205,18970935,5.9,675.0
35206,1519082,5.6,102337.0
35207,6803954,5.1,167.0
35208,7870244,6.3,416.0
35209,31804091,4.8,171.0
35211,30009549,5.9,214.0
35212,18298628,5.6,119.0
35214,23693032,3.7,13.0
35215,9993377,5.7,10.0
35216,10791857,6.2,55.0
35217,22644532,5.6,507.0
35219,16483853,7.3,11528.0
35220,2153635,7.8,2496.0
35221,6141619,6.4,956.0
35222,26671984,3.2,397.0
35223,24172808,7.1,10.0
35224,21487707,5.6,358.0
35225,9691676,7.0,286.0
35226,20358430,6.0,125.0
35227,5566192,4.0,32.0
35228,34339438,6.1,19.0
35230,28856007,6.8,679.0
35231,19295965,5.4,190.0
35232,34960472,6.8,28.0
35233,29815468,3.1,3638.0
35234,26017308,4.6,277.0
35235,20591773,6.6,27.0
35236,4515631,2.7,3870.0
35238,20590079,6.8,214.0
35239,22368938,5.6,820.0
35241,14793527,6.4,151.0
35242,28492979,8.1,25.0
35243,2696156,6.9,746.0
35244,17525925,7.2,927.0
35245,11407916,5.2,14.0
35246,30181744,6.1,3891.0
35247,3229585,5.4,15933.0
35248,27645260,2.7,682.0
35249,5456952,6.9,266.0
35250,177741,6.7,1926.0
35252,8608263,7.2,756.0
35253,1373475,4.9,9069.0
35254,22123631,7.2,85.0
35255,13611982,6.5,380.0
35257,32144568,5.5,30.0
35258,22508943,5.7,411.0
35259,34064859,4.7,27.0
35260,15283053,8.1,75.0
35261,33010244,6.0,984.0
35262,364835,4.1,524.0
35263,31409517,5.6,127.0
35264,12212206,7.1,390.0
35265,26199920,7.7,167.0
35267,2782511,6.9,212.0
35268,28659402,3.9,8.0
35269,306080,8.3,9.0
35270,29609032,6.2,403.0
35272,21709370,6.7,112.0
35273,24470088,4.4,21.0
35274,9170249,5.3,36.0
35275,31359825,7.2,3359.0
35277,12575907,4.3,46.0
35279,18648118,6.3,71.0
35280,399433,6.7,206442.0
35281,19163528,5.7,18.0
35282,26257645,6.5,1076.0
35284,28744719,4.2,177.0
35285,3645005,6.6,23647.0
35287,2742956,7.5,4951.0
35288,36476665,4.6,342.0
35289,8822210,8.3,12.0
35290,30955314,6.8,345.0
35291,32798069,7.3,335.0
35292,2134118,6.1,648.0
35293,14994019,5.9,82.0
35294,8555713,5.6,256.0
35295,9382558,6.0,1003.0
35296,1004972,7.0,14367.0
35297,1458752,6.9,27124.0
35298,2118957,6.9,312.0
35299,20486222,5.2,1066.0
35300,33935164,6.9,16.0
35301,3327237,5.8,5367.0
35302,1346905,8.2,137355.0
35303,25868462,5.7,233.0
35304,30797163,7.9,1301.0
35305,16121670,6.6,495.0
35307,19375301,7.5,256.0
35308,21837152,3.8,1563.0
35309,23051756,5.9,7.0
35310,32123715,5.8,33.0
35312,21296221,7.3,1476.0
35313,1090927,5.0,11483.0
35314,11661820,4.2,472.0
35315,19232246,5.8,177.0
35316,33577260,7.1,107.0
35317,33792752,2.5,6194.0
35318,1051820,5.9,105506.0
35319,770104,6.9,3090.0
35320,16038391,6.7,759.0
35321,34216319,6.9,46.0
35322,28374701,3.5,28.0
35323,17178335,7.2,22.0
35324,8078282,6.3,234.0
35325,1966825,5.9,23.0
35328,29848114,5.0,25.0
35329,7423185,4.8,595.0
35330,1343973,6.9,9268.0
35331,1854000,8.0,664550.0
35332,4567787,6.5,290.0
35333,18699834,7.2,2314.0
35334,2171678,5.9,9584.0
35335,689969,7.2,106719.0
35336,28940363,5.2,38.0
35337,15172647,8.7,79.0
35339,34071781,3.9,18.0
35340,3500651,7.6,1137.0
35341,13333643,5.5,449.0
35342,5695707,6.1,1141.0
35343,3833665,6.2,6198.0
35344,20261265,7.3,49.0
35345,586740,7.1,45199.0
35346,22889107,6.0,84.0
35347,6243417,7.2,25117.0
35348,33580822,6.5,899.0
35349,17199875,3.7,10.0
35350,18146373,5.6,32.0
35351,13910787,7.0,8575.0
35352,23452645,6.6,14.0
35353,16148512,6.5,245.0
35356,15122431,6.1,1851.0
35358,34117197,4.9,712.0
35359,27739946,7.6,8.0
35360,18742453,5.4,590.0
35361,7846363,6.1,2403.0
35363,610514,5.6,450.0
35365,45568,7.5,197509.0
35366,13325838,5.6,164.0
35367,33323507,6.7,1034.0
35368,8138535,7.0,20800.0
35369,8597587,6.7,28.0
35370,23609189,7.9,343.0
35371,14469799,7.5,458.0
35374,13953567,6.0,27.0
35375,31908504,5.7,798.0
35376,4208760,2.7,3842.0
35377,18857800,6.0,246.0
35379,3540323,5.1,7164.0
35380,9854973,7.2,17.0
35381,13763482,6.5,16759.0
35382,10311835,4.6,151.0
35383,1285869,8.3,5761.0
35384,1731662,5.9,7338.0
35385,34269989,6.1,777.0
35387,9863190,4.3,15426.0
35389,34967879,5.9,354.0
35390,12272935,5.8,151.0
35391,19299407,7.6,3440.0
35392,4536823,7.5,1055.0
35393,25408157,6.5,222.0
35394,35368543,7.8,85.0
35395,15047154,7.7,4864.0
35396,34406989,7.1,1246.0
35397,1556567,5.6,662.0
35398,25241827,6.5,2180.0
35399,33726543,6.1,194.0
35400,21296294,5.6,19.0
35401,19097116,7.2,244.0
35402,27607162,4.2,63.0
35403,28075586,5.5,753.0
35404,31197106,7.1,841.0
35406,19755229,3.5,15.0
35407,7571304,6.4,1402.0
35409,31391884,2.2,1693.0
35410,7987387,6.7,323.0
35411,161460,7.3,12661.0
35412,24105751,7.9,111.0
35413,213224,6.9,44795.0
35414,16620916,6.4,759.0
35415,3512994,7.1,541.0
35418,11862690,6.0,78.0
35419,28828130,4.2,87.0
35420,25496280,7.5,48.0
35421,24141616,5.0,1096.0
35422,76314,7.6,5802.0
35423,18128024,6.4,30.0
35424,31970809,7.0,84.0
35425,11417210,6.3,450.0
35426,9127195,7.3,1184.0
35427,23463285,5.9,2439.0
35428,17455460,8.5,106.0
35429,5937490,6.8,349.0
35430,28558429,4.0,300.0
35435,31967643,5.9,21.0
35436,14502344,7.2,446.0
35437,30725870,6.3,14367.0
35438,1020702,6.9,25357.0
35439,31232031,6.1,251.0
35440,30472807,7.2,305.0
35441,18862965,4.7,789.0
35442,922077,6.1,1452.0
35443,26898392,7.0,18.0
35445,7153190,5.4,6361.0
35446,19409166,5.5,11.0
35447,3518591,7.7,1570.0
35449,27294000,4.2,16.0
35450,34119549,7.2,41.0
35451,26858630,5.9,40.0
35452,24244969,5.5,75.0
35453,10815153,7.1,1225.0
35454,1770490,5.8,2404.0
35455,2127979,6.9,75.0
35456,18623684,8.2,14.0
35457,21351700,7.6,1282.0
35458,29586685,6.7,347.0
35459,26615611,5.4,150.0
35460,1932260,7.7,3395.0
35461,11058659,6.8,3148.0
35462,14965391,6.7,337.0
35463,3652063,4.7,508.0
35464,15130405,5.2,2876.0
35465,8863640,3.0,1360.0
35466,1514063,3.8,1338.0
35467,24227461,6.6,1200.0
35468,33916866,6.5,364.0
35469,32113696,7.6,17.0
35470,33918138,5.7,114.0
35471,28330173,6.6,69.0
35472,25724666,6.6,335.0
35473,29018885,6.0,115.0
35474,20676012,6.8,95.0
35475,26606602,6.8,774.0
35478,2882942,7.1,3820.0
35480,11692875,6.9,573.0
35481,3823123,6.7,1157.0
35482,21075791,4.8,124.0
35483,28366219,5.6,3663.0
35485,8227991,6.5,189.0
35486,6069135,7.0,14503.0
35487,22277632,2.1,1737.0
35488,14611324,6.5,254.0
35489,4409112,7.0,219.0
35492,19859820,6.6,480.0
35493,33477316,5.0,15.0
35494,34247405,6.8,112.0
35495,14492055,6.1,1412.0
35496,9144986,7.3,3777.0
35498,24662068,7.7,48.0
35499,8355122,6.3,3002.0
35500,14404921,7.1,44.0
35501,21984615,6.2,72.0
35502,3987540,6.7,5857.0
35504,9908494,7.4,79.0
35505,11486825,7.2,2975.0
35506,28309213,6.3,37.0
35507,13428631,7.5,2304.0
35508,27663679,5.2,77.0
35509,9720508,6.6,6.0
35511,33477657,6.5,1951.0
35512,6083067,6.7,144.0
35516,6353227,2.2,291.0
35517,28461065,4.5,205.0
35518,28827117,5.2,753.0
35519,12697762,6.4,11.0
35520,844325,7.5,11433.0
35521,14316608,5.6,107.0
35522,3073220,7.6,10350.0
35523,26723880,4.4,13.0
35524,22645088,5.0,233.0
35526,2280353,7.0,24273.0
35527,23932775,6.2,509.0
35528,25430579,4.1,64.0
35529,18336087,4.6,1970.0
35530,29500307,6.6,562.0
35531,1766514,6.6,336.0
35533,27701232,8.8,9.0
35534,14509968,6.3,40.0
35535,14129450,6.5,302.0
35536,10679031,6.7,23.0
35537,12867966,6.5,8014.0
35538,13432930,7.5,2645.0
35539,3118146,6.8,514.0
35542,779790,7.1,994.0
35543,23010798,5.7,932.0
35544,34164426,5.8,176.0
35545,6563473,4.3,3090.0
35547,1267905,5.6,1832.0
35549,17705458,5.6,381.0
35551,4899791,7.3,2774.0
35552,33352110,6.2,357.0
35554,6103109,7.1,66.0
35555,33144614,6.2,5327.0
35556,752616,7.0,1315.0
35557,33055294,2.8,287.0
35558,6255681,6.2,589.0
35559,34992963,7.7,13.0
35560,15094763,7.1,422.0
35561,9915844,6.6,8.0
35562,28855848,5.9,397.0
35563,6703146,4.2,8.0
35564,10019785,6.1,87.0
35565,31563536,8.0,63.0
35567,24035621,5.5,78.0
35568,10215404,7.3,227516.0
35569,1284206,6.2,30.0
35570,6856839,6.6,1656.0
35571,34047812,7.9,31.0
35572,7895437,6.0,81.0
35573,34035296,6.0,475.0
35575,925985,6.3,440.0
35576,20929541,8.1,19.0
35578,22188458,6.6,1349.0
35579,5579823,6.2,2717.0
35581,3821356,3.9,333.0
35583,5242749,6.7,4133.0
35584,16744198,4.8,104.0
35587,14963786,6.3,49.0
35588,25945732,5.9,38.0
35589,6679879,7.1,451.0
35590,16808338,8.3,3994.0
35591,19066892,6.2,556.0
35593,3722896,5.1,1211.0
35594,32453803,6.6,18.0
35596,27488403,7.0,78.0
35597,12097185,6.7,138.0
35598,5585875,6.4,98.0
35599,24380314,6.2,1038.0
35601,26927920,3.6,255.0
35603,22465405,5.0,8.0
35604,18826112,6.1,97.0
35605,25224752,6.6,1352.0
35606,13842946,7.1,24.0
35607,2906378,7.1,6462.0
35608,22127993,5.8,37.0
35609,10791882,7.1,145.0
35610,16455347,7.5,1547.0
35611,2218334,6.6,917.0
35612,8977977,7.3,2489.0
35614,13257327,7.4,3515.0
35615,13924682,6.4,151.0
35617,8281174,5.9,170.0
35618,22643591,6.3,49.0
35619,36057874,4.2,12.0
35620,24507147,6.4,1234.0
35621,25129197,6.2,1926.0
35622,2171279,7.3,2863.0
35623,18920586,6.0,51.0
35624,2763171,7.1,50573.0
35625,4294276,4.5,1070.0
35626,20520132,6.0,56.0
35627,33268412,8.2,60.0
35629,17298868,8.0,235761.0
35630,13715502,4.2,1257.0
35632,33894063,6.3,323.0
35633,29638056,5.4,372.0
35635,7134551,7.6,7.0
35636,25450621,4.0,15.0
35637,12380315,5.6,158.0
35638,5930384,6.9,67121.0
35639,20367637,4.8,4669.0
35640,11027747,5.0,4345.0
35641,21158150,5.6,138.0
35642,31833243,6.9,32.0
35644,10511883,7.2,2827.0
35645,19636925,6.6,1090.0
35646,1703740,5.2,1579.0
35647,21408046,7.0,31.0
35648,22501057,7.5,21.0
35649,7152087,6.7,219.0
35650,13809790,5.4,3627.0
35651,28048830,5.5,1115.0
35652,28932169,5.4,177.0
35653,31245238,5.9,138.0
35654,4084312,5.7,917.0
35655,16347105,6.1,3218.0
35656,26360039,6.7,19.0
35657,22204593,7.3,234.0
35658,28140856,5.6,285.0
35659,10791886,6.0,15.0
35660,18066576,6.9,19275.0
35662,25084991,4.6,238.0
35663,11990695,5.9,65.0
35664,33655206,5.4,100.0
35665,3837132,6.2,321.0
35666,24054967,8.3,639.0
35667,74912,6.7,2087.0
35668,25989167,6.6,617.0
35669,1979772,2.6,505.0
35670,18965892,6.8,14677.0
35671,12893671,4.4,990.0
35672,22338391,6.2,511.0
35673,32440704,7.0,80.0
35674,13838662,6.1,19305.0
35676,32633647,5.6,22.0
35677,4868957,4.8,1575.0
35678,5870620,7.6,2438.0
35679,5587717,4.9,38.0
35680,23797370,6.9,202.0
35681,1375185,6.8,1091.0
35682,29015331,6.4,357.0
35683,20271564,6.6,278.0
35684,8959911,6.0,36.0
35685,23969020,5.1,11.0
35686,20084310,7.5,1838.0
35687,18627076,6.7,170.0
35688,14850708,6.3,64.0
35690,9779498,4.6,1549.0
35691,27360165,7.2,30.0
35692,32456582,7.1,148.0
35693,11272721,7.9,1746.0
35694,31144951,5.7,21.0
35695,36445964,6.4,518.0
35696,2526868,4.6,3467.0
35697,23225385,6.9,13.0
35698,18702756,6.5,324.0
35699,11389149,5.9,223.0
35700,31361887,6.5,1034.0
35701,15400679,2.8,265.0
35702,58018,7.5,37869.0
35704,3837141,7.9,29387.0
35706,33112610,5.4,216.0
35707,18689836,7.5,307.0
35708,19457040,5.1,32812.0
35709,29616771,7.3,169.0
35710,24481748,4.3,48.0
35711,8383529,6.2,3250.0
35712,2832189,5.1,259.0
35714,15265997,3.7,863.0
35715,15216677,6.8,2319.0
35716,1310085,5.5,4839.0
35717,19068683,7.2,41.0
35718,2620960,6.8,598.0
35719,61530,6.7,1281.0
35720,27948964,6.6,49.0
35721,5555696,6.9,754.0
35722,32763008,5.5,311.0
35723,14894081,6.7,5563.0
35724,6300597,7.0,12.0
35725,18831091,7.9,111.0
35726,19380534,5.4,3699.0
35729,7342730,6.9,3314.0
35730,28377029,7.0,74.0
35731,864217,5.6,5970.0
35732,14754221,6.4,1056.0
35733,10593888,6.9,1453.0
35734,26679517,5.1,244.0
35735,6332878,7.1,26224.0
35736,2397550,6.7,840.0
35737,24016606,5.7,345.0
35738,20903055,6.6,9.0
35739,16661239,5.3,2719.0
35740,2237779,5.4,10224.0
35741,4270540,7.6,22292.0
35742,29556828,7.1,283.0
35743,31496650,6.0,126.0
35744,12113134,6.7,38.0
35745,4920909,7.0,968.0
35746,33477560,6.9,8.0
35747,3060756,3.6,213.0
35748,11569227,4.1,1316.0
35750,24052552,4.6,135.0
35751,31917249,4.8,115.0
35752,31322444,6.4,20.0
35753,20549301,6.3,28.0
35754,1249349,8.5,289482.0
35755,9085215,6.3,34.0
35756,8695018,5.2,1126.0
35757,36087627,3.3,51.0
35758,17673538,7.3,224.0
35759,2910322,5.7,51888.0
35760,11871069,5.5,2043.0
35761,22645087,6.0,142.0
35762,30485390,6.0,609.0
35763,4232773,5.5,4050.0
35765,6641217,6.8,237.0
35766,29067819,5.3,263.0
35767,919013,7.4,14945.0
35768,31513459,5.8,373.0
35769,19036395,5.9,70.0
35771,23687984,5.5,31.0
35772,1119867,6.9,604.0
35773,32798214,6.4,9.0
35774,3402751,3.7,2747.0
35775,10987841,7.0,452.0
35776,13578304,5.9,372.0
35777,3075802,2.8,62631.0
35778,31029550,6.9,71.0
35779,26943847,6.1,130.0
35780,33602327,7.4,126.0
35781,9366011,6.0,11258.0
35782,249956,7.4,30664.0
35783,24523884,8.2,257.0
35784,342741,7.7,288284.0
35785,23880230,7.3,2387.0
35786,30103174,4.2,192.0
35787,34984537,7.0,64.0
35788,4038581,5.7,8681.0
35789,17620923,6.5,48.0
35790,24665904,6.4,37.0
35791,225554,8.1,38831.0
35794,26011655,8.4,11993.0
35795,31744273,5.8,4727.0
35796,2377503,6.7,108019.0
35797,2091355,6.0,4768.0
35798,13086330,6.4,778.0
35799,5671546,5.5,325.0
35801,24295719,7.1,507.0
35802,3645242,7.8,2310.0
35805,1787420,7.9,9870.0
35806,18067893,7.5,464.0
35807,26838880,6.9,2390.0
35808,20523067,6.6,9834.0
35809,15315354,8.1,18445.0
35810,6490523,5.1,4445.0
35811,13723143,5.6,322.0
35812,31211527,5.7,602.0
35813,8379031,5.4,971.0
35814,14311484,7.1,43.0
35815,20904663,7.1,9.0
35816,12509366,5.8,5699.0
35817,28618703,7.0,85.0
35818,4995581,7.9,29251.0
35819,5435938,3.4,250.0
35820,8303428,7.7,3606.0
35821,27482712,5.9,39.0
35822,31315244,4.3,158.0
35823,5912506,6.6,137.0
35824,26838186,6.2,37.0
35825,33903554,6.0,7711.0
35826,34593257,4.0,449.0
35827,6900622,6.6,553.0
35829,7133848,6.5,452.0
35830,4753550,5.5,1866.0
35831,12107666,6.0,19.0
35832,24620793,6.0,224.0
35833,35267783,6.2,203.0
35834,3156227,7.1,1903.0
35835,27252724,5.0,13.0
35837,6302201,6.4,96.0
35839,22348093,6.6,417.0
35840,5698271,7.5,1504.0
35841,3231682,5.1,152.0
35842,6250660,7.9,5921.0
35843,12724997,2.1,334.0
35844,2697545,7.2,3688.0
35845,19378889,6.1,83.0
35846,11353680,6.2,73.0
35847,1005379,7.1,1044.0
35848,3354073,7.9,933.0
35849,3264071,5.6,138.0
35850,24732964,6.7,20.0
35851,29709738,4.1,32.0
35854,3445697,6.5,899.0
35855,29462285,5.7,283.0
35856,13697594,4.2,389.0
35857,29832010,6.0,332.0
35858,18422099,8.3,21.0
35860,21910320,7.1,3388.0
35862,11625173,6.4,1357.0
35863,1964205,6.4,662.0
35864,20570407,7.3,302382.0
35865,32730892,3.6,806.0
35866,20579743,6.9,42.0
35867,4098741,5.1,800.0
35869,25490086,5.4,36.0
35870,3255424,6.3,668.0
35871,4031078,5.1,2653.0
35872,4785986,6.5,2781.0
35873,37599,7.6,222207.0
35874,23082093,7.8,815.0
35875,24234358,6.1,274.0
35877,31063484,5.2,2527.0
35878,6708645,7.1,227.0
35879,978631,7.0,5370.0
35881,5566129,5.4,57.0
35882,17736304,5.6,4523.0
35883,13501099,5.6,2528.0
35884,14143898,5.6,112.0
35885,4678118,6.3,1234.0
35886,23539428,5.4,22.0
35887,14737481,6.9,2065.0
35888,16184187,4.0,94.0
35889,21131496,6.6,37.0
35890,10791898,6.9,22.0
35891,6091958,6.0,13.0
35892,12638350,6.5,417.0
35893,3801308,5.6,144.0
35894,26017269,5.4,40.0
35895,6685734,5.5,912.0
35896,20144640,7.3,14.0
35897,18491444,5.3,286.0
35898,2856257,7.2,48.0
35899,9104281,6.2,1291.0
35900,26187246,2.7,1050.0
35901,12404853,6.0,586.0
35902,10791894,8.3,1006.0
35903,3160077,8.0,3228.0
35904,20603201,4.3,563.0
35905,28171015,6.8,332.0
35906,9417884,7.2,5439.0
35907,19960810,6.1,1217.0
35908,11244591,7.6,960.0
35909,2391447,5.9,1974.0
35910,11431731,5.4,711.0
35911,7616900,7.1,1518.0
35912,2001394,6.8,6126.0
35913,11564856,4.9,1139.0
35914,19620290,6.8,310.0
35915,4565153,7.1,389.0
35916,31567191,7.4,6474.0
35918,11244593,5.2,96969.0
35919,9652343,6.2,1494.0
35920,13725236,6.1,107.0
35921,11274309,4.5,121.0
35922,35851448,5.3,51.0
35923,12433352,6.0,336.0
35924,17577913,6.8,1239.0
35925,9997891,7.5,44.0
35926,30290209,5.8,174.0
35927,14035596,8.4,11.0
35928,2503050,6.1,529.0
35930,10791891,7.3,41.0
35931,28105788,8.4,1786.0
35932,18788912,7.4,540.0
35933,19092347,7.3,780.0
35935,34333376,6.0,62.0
35936,183855,7.1,1641.0
35937,28103057,6.9,14.0
35938,61664,7.8,104549.0
35940,20581421,5.5,120.0
35942,21811510,6.1,10843.0
35944,1899087,4.7,483.0
35945,17590247,6.9,66.0
35946,24873914,7.1,10.0
35947,18878308,6.2,3824.0
35948,16162546,7.4,328.0
35949,31026408,6.3,21.0
35953,1599509,6.0,29299.0
35954,1276889,6.6,5620.0
35955,22394027,6.3,143.0
35957,12293995,6.4,17.0
35958,20518356,6.7,115.0
35959,2180825,6.4,1624.0
35960,30368593,4.5,17.0
35961,3375303,7.4,7450.0
35962,8811873,8.3,15.0
35963,5479577,6.0,205.0
35964,31981493,5.9,1339.0
35965,6557406,6.3,25387.0
35966,6241237,4.7,295.0
35967,32194593,4.1,2600.0
35968,31156366,7.5,12.0
35969,2639712,7.2,6306.0
35970,27222557,5.7,12.0
35971,32777283,5.5,37.0
35972,18002340,8.0,909.0
35973,25852932,3.8,8.0
35974,17578316,9.6,5.0
35975,25464794,7.9,1756.0
35976,13573527,6.7,3312.0
35977,10202387,6.8,74.0
35979,7211913,6.2,197.0
35980,24059492,6.4,4635.0
35981,11987554,6.0,102.0
35982,27042639,6.2,697.0
35983,33968137,6.6,438.0
35985,6832295,5.2,67.0
35986,34459451,6.9,22.0
35987,23370521,5.8,503.0
35989,15662842,5.7,999.0
35990,35254495,6.2,240.0
35991,1447885,7.4,1731.0
35992,2287636,6.8,29.0
35993,32655954,7.4,19.0
35994,19494036,6.1,38.0
35995,2550963,4.3,4912.0
35996,667945,8.0,133214.0
35997,29853670,4.9,28.0
35998,18556319,6.9,202.0
35999,27126135,4.1,289.0
36000,34614629,6.9,153.0
36001,958539,2.4,3566.0
36003,14922808,6.5,1533.0
36005,1473196,6.7,211449.0
36006,28966103,7.5,321.0
36007,12554600,7.1,1676.0
36009,18480168,6.8,1955.0
36011,27818280,3.5,353.0
36012,5444611,6.4,141488.0
36013,36437487,7.4,20.0
36015,20374163,4.8,1585.0
36016,789978,7.0,2293.0
36018,32015540,5.7,355.0
36019,34381218,6.3,327.0
36020,8381019,5.4,32.0
36021,624433,6.5,570.0
36022,21414543,7.6,219471.0
36023,74824,6.3,168.0
36024,4465234,7.0,1267.0
36026,33746195,5.7,392.0
36028,3304107,7.5,2366.0
36029,19081582,5.7,231.0
36031,2405606,6.1,9975.0
36032,19240936,6.4,28133.0
36033,17228730,7.5,9514.0
36035,1692374,7.1,5687.0
36036,31069386,5.5,214.0
36037,23777614,8.1,111725.0
36038,33416420,6.4,259.0
36039,20684980,7.2,711.0
36040,3342195,8.0,16455.0
36041,5506183,5.6,1042.0
36042,21007578,7.0,95.0
36043,7337616,7.0,2452.0
36044,3577050,6.8,12992.0
36045,4944618,3.7,889.0
36047,20234776,6.5,100.0
36048,27872328,7.8,43.0
36049,27804251,6.6,29682.0
36050,21529954,6.4,90.0
36051,2384098,5.8,1685.0
36053,5056637,3.3,3253.0
36054,3654271,5.6,281650.0
36056,30111120,4.8,404.0
36057,12969971,6.4,493.0
36058,2511741,7.5,25376.0
36060,1695150,5.2,65.0
36063,26508187,5.4,104271.0
36064,5216707,7.9,3969.0
36065,14825911,7.8,11.0
36066,14944206,5.7,2653.0
36068,6942262,7.2,101.0
36070,7666236,7.5,2652.0
36071,30932441,6.1,401.0
36072,704427,6.5,2908.0
36074,26668118,5.9,366.0
36076,24002544,5.1,18.0
36077,21439313,2.2,68.0
36078,26412743,6.1,364.0
36079,3564660,4.6,6106.0
36080,16071798,6.5,35.0
36081,2639219,5.5,184.0
36082,11375826,7.0,129.0
36083,22751662,7.1,145.0
36084,31442503,7.2,7.0
36086,18718030,3.7,112.0
36087,19163733,6.6,672.0
36089,2872393,6.6,2885.0
36090,21150922,5.7,8.0
36091,28781470,7.2,306.0
36092,88609,7.3,92759.0
36093,36230218,5.9,963.0
36094,7014694,4.4,2376.0
36096,8399143,6.3,28.0
36098,9936264,6.2,89.0
36099,20384046,6.5,982.0
36100,10876166,7.3,12.0
36101,27718165,3.8,1718.0
36102,23933831,7.4,19.0
36103,6810529,6.9,729.0
36104,30232818,6.3,163.0
36105,1173803,6.4,2666.0
36106,1365688,6.3,708.0
36107,3215125,2.2,12589.0
36108,23918403,7.0,907.0
36109,7309894,5.0,10.0
36110,846820,5.9,87805.0
36112,20852702,7.9,76.0
36113,18402464,4.3,358.0
36114,34296596,4.2,248.0
36115,32731741,5.8,68.0
36116,31701488,4.6,85.0
36117,4578720,6.3,1465.0
36119,488556,6.1,9477.0
36121,24094473,4.9,69.0
36122,8811306,6.2,2374.0
36123,22701017,5.0,747.0
36124,5814848,7.0,298.0
36125,15495770,5.6,987.0
36126,20619915,7.3,10.0
36127,2428326,7.6,30473.0
36128,12290317,5.7,155.0
