wikipedia_movie_id,movie_name,movie_release_date,bechdel_rating
24204980,(Untitled),2009,1
44752,Grand Hotel,1932,3
10373755,"Bizarre, Bizarre",1937,3
31304444,China,1943,3
4730,Batman Forever,1995,1
472870,Funny Face,1957,3
3745444,Hellraiser: Inferno,2000,1
241471,American Pie 2,2001,3
30470648,Wrath of the Titans,2012,1
25226299,Deadline,2009,3
8406407,Beautiful People,1999,1
5831848,Wristcutters: A Love Story,2006,1
3823100,Wuthering Heights,1939,2
2367208,Just Like Heaven,2005,3
168593,"Good Morning, Vietnam",1987,1
1204699,That Darn Cat!,1965,3
25225244,Flipped,2010,3
5297549,Bleach: Memories of Nobody,2006,3
167599,Men in Black,1997,1
14097392,Year One,2009,3
352795,Jaws 2,1978,2
4180595,Happy Birthday to Me,1981,3
28858014,Submarine,2010,1
146236,Close Encounters of the Third Kind,1977,1
113013,Stand and Deliver,1988,1
2182788,Shopgirl,2005,2
31845509,See How They Fall,1994,1
22620195,Opie Gets Laid,2009,3
3700174,Jumanji,1995,3
19032190,Red Tails,2012,2
6015713,Indestructible Man,1956,1
6399993,Public Enemies,2009,1
525113,Tombstone,1993,3
28921043,Little Girl,2009,3
18774910,Pandorum,2009,1
26349729,Soul Surfer,2011,3
213149,Shanghai Noon,2000,1
1057284,Gidget,1959,3
326982,Calendar Girls,2003,3
14478278,Planet 51,2009,1
3615688,Bordertown,2006,3
2046012,Creepshow 2,1987,3
10440784,Sydney White,2007,3
224487,Ali G Indahouse,2002,1
162446,Cadet Kelly,2002,3
3196291,Bad,1977,3
216072,Home Alone,1990,3
1150634,Diner,1982,1
1441031,High Art,1998,3
399725,Orgazmo,1997,1
1287385,Million Dollar Baby,2004,3
583012,Rambo: First Blood Part II,1985,0
932171,Brainscan,1994,1
2262672,For Richer or Poorer,1997,3
20611596,Dead Snow,2009,2
2410609,Cimarron,1931,3
3146408,G.O.R.A.,2004,2
2492165,Rumor Has It...,2005,3
36899099,Berberian Sound Studio,2012,1
308898,A Fish Called Wanda,1988,3
5216381,La collectionneuse,1967,1
697113,Big Trouble in Little China,1986,3
2979277,Bandidas,2006,3
5555266,Kapurush,1965,0
28115795,Essential Killing,2010,0
16660805,Inside,2007,3
2324069,Me Without You,2001,3
2339186,A Tale of Two Sisters,2003,3
878670,First Men in the Moon,1964,1
2361396,Coyote Ugly,2000,3
2751845,Girls Will Be Girls,2003,3
10037860,Gold Diggers: The Secret of Bear Mountain,1995,3
23257851,Paa,2009,2
600320,Scream 2,1997,3
6286627,A River Runs Through It,1992,2
19440655,Pentathlon,1994,0
1962192,Poetic Justice,1993,3
142481,Moulin Rouge!,2001,3
16087926,Aristocrats,1999,3
73488,Frankenstein,1931,1
19440836,Men of War,1994,1
1223711,Far from Heaven,2002,3
1131021,Elektra,2005,3
2147563,A Prairie Home Companion,2006,3
13048086,2 Days in Paris,2007,3
89272,Dodge City,1939,2
1879413,Troop Beverly Hills,1989,3
4232814,In Hell,2003,0
6120213,"Bon Cop, Bad Cop",2006,1
25079197,Courageous,2011,3
19337214,"Corrina, Corrina",1994,3
18996,Mean Streets,1973,1
442647,Young Frankenstein,1974,2
324616,My Cousin Vinny,1992,1
14965069,Doubt,2008,3
29171676,No Strings Attached,2011,3
204774,Farewell My Concubine,1993,0
170936,Harvey,1950,2
200626,Adaptation,2002,3
57820,Donnie Darko,2001,3
8681217,Joe Kidd,1972,1
2384000,Sindhu Bhairavi,1985,2
23091532,Sex and the city 2,2010,3
30979351,Like Crazy,2011,3
15392682,Transsiberian,2008,3
669691,Pather Panchali,1955,3
7074043,Misery,1990,1
690131,Bad Girls,1994,3
546663,A Woman of Paris,1923,2
542202,Strictly Ballroom,1992,1
289591,Spy Game,2001,1
633692,Silver Streak,1976,1
561934,Bus Stop,1956,3
26244289,Snow White and the Three Stooges,1961,3
16556500,Welcome to the Discworld,1996,0
4954774,Cleopatra,1963,3
11380272,Brink of Life,1958,3
30463571,S.W.A.T.: Firefight,2011,1
10899890,First Spaceship on Venus,1960,1
13514560,Adventureland,2009,3
155785,A Goofy Movie,1995,2
1487371,Eulogy,2004,3
161779,Band of Brothers,2001,1
23228817,Paul,2011,3
441315,True Romance,1993,1
3904503,Sun valley serenade,1941,0
7845053,Meet Dave,2008,1
70091,Spirited Away,2001,3
180991,Ball of Fire,1941,2
2110936,Navy Seals,1990,0
206721,Splendor in the Grass,1961,3
21210395,Revanche,2008,1
940565,Monsoon Wedding,2001,3
871130,Raising Helen,2004,3
1339563,Strange Days,1995,3
431333,My Big Fat Greek Wedding,2002,3
29266711,Jumping the Broom,2011,3
6745617,Futurama: Bender's Big Score,2007,2
1833819,Red Desert,1964,3
5465083,Ivanhoe,1952,2
14883225,Flying,1986,3
77685,Since You Went Away,1944,3
919477,Dinosaur,2000,3
4531990,Boy Eats Girl,2005,2
2949827,Angels in the Outfield,1994,1
1440137,Grey Gardens,1975,3
4041420,Shall We Dance,1937,1
1211241,Super Troopers,2001,1
73170,Aladdin,1992,0
1873693,Taste of Cherry,1997,0
241171,Weird Science,1985,3
12319656,Paint Your Wagon,1969,2
12498480,Three Kingdoms: Resurrection of the Dragon,2008,1
36254516,Bikini Spring Break,2012,3
6043780,Police Academy,1984,3
21939688,Invictus,2009,1
2553318,Scandal,1950,3
5645921,Le couperet,2005,3
29820807,Bill Cunningham New York,2010,3
1471772,Apur Sansar,1959,0
1162528,Closer,2004,3
443972,Hook,1991,2
161912,True Grit,1969,3
3528982,Life Stinks,1991,0
6758985,Bon voyage,2003,3
27577419,A Lonely Place to Die,2011,3
865561,Happiness,1998,3
25235518,Mystery Liner,1934,0
175668,Get Carter,1971,1
2465797,300,2006,0
2974264,A Countess from Hong Kong,1967,3
12657358,Black Water,2007,3
2009711,It Came from Outer Space,1953,2
2804704,Gone with the Wind,1939,3
13885547,Crimes of Fashion,2004,3
918091,Easter Parade,1948,3
1048388,Hot Shots!,1991,1
583273,Limelight,1952,1
455224,Ladyhawke,1985,0
7937736,Switchblade Sisters,1975,3
27756811,Fright Night,2011,3
32811775,Bachelorette,2012,3
4919819,Wordplay,2006,3
1044633,Layer Cake,2004,1
1515876,Mostly Martha,2001,3
1346469,El Dorado,1966,1
1403888,Mission to Mars,2000,1
770300,Passion Fish,1992,3
350908,Kind Hearts and Coronets,1949,1
3326078,Super 8,2011,3
28190354,Johnny English Reborn,2011,3
9895860,Mango Kiss,2004,3
76339,Shadow of a Doubt,1943,3
12260598,Ice Age: Dawn of the Dinosaurs,2009,1
1823165,Speedy,1928,0
204839,Lost Highway,1997,1
3507235,Swallowtail Butterfly,1996,3
5842075,Fear and Loathing in Las Vegas,1998,1
15247877,Esperando la carroza,1985,3
1623051,Cypher,2002,1
3044228,Masters of the Universe,1987,3
2330126,Bionicle 2: Legends of Metru Nui,2004,0
6430372,For Me and My Gal,1942,3
1640736,Saw II,2005,3
1494502,Red Planet,2000,0
31462588,Moonrise Kingdom,2012,3
594105,Mr Deeds,2002,2
5083422,Battle in Outer Space,1959,1
2439396,Nacho Libre,2006,0
8526754,Carrie,2002,3
1684625,Lords of Dogtown,2005,2
31232694,Cloud Atlas,2012,3
461563,Deep Throat,1972,3
19379236,Wendy and Lucy,2008,3
1672187,Autumn Leaves,1956,3
2817162,White Christmas,1954,3
654742,Jimmy Neutron: Boy Genius,2001,3
2478900,House of Games,1987,3
16770876,Max Payne,2008,3
3931502,Akeelah and the Bee,2006,3
876516,This Island Earth,1955,0
27736078,Sarafina!,1992,3
9051332,Waitress,2007,3
193862,Pillow Talk,1959,3
34565371,Would You Rather,2012,3
16174644,Shelter,2007,1
2484540,Fletch,1985,1
973077,An American Tail,1986,3
336808,Ace Ventura: Pet Detective,1994,2
42106,Crossfire,1947,2
1690244,Age of Consent,1969,3
675935,Matilda,1996,3
8896753,Case 39,2009,3
17920,Life of Brian,1979,3
15968423,Transporter 3,2008,0
695249,Home Alone 3,1997,3
1688077,Leprechaun,1993,1
7128210,Fatal Beauty,1987,2
24849670,Dialogues of Exiles,1975,3
21113228,Precious: Based on the Novel Push by Sapphire,2009,3
67371,Clue,1985,3
31066828,Killing Them Softly,2012,0
18545216,Bitch Slap,2009,3
17933239,Bigger Than Life,1956,0
448735,Elf,2003,1
2033359,Ju-on: The Grudge,2002,3
249838,Bound,1996,3
930379,Casino Royale,2006,1
31724000,Damsels in Distress,2011,3
826482,Dead Ringers,1988,2
4728208,After Sex,2007,3
2077360,Crash,1996,3
18678217,Rachel Getting Married,2008,3
18471278,Veronika Decides to Die,2009,3
187603,Rashomon,1950,0
2709182,Murder at 1600,1997,1
76018,Who Framed Roger Rabbit,1988,1
30275,Night of the Living Dead,1968,3
42361,On the Waterfront,1954,0
4084608,Tristana,1970,2
3208449,Separate Lies,2005,1
7489581,Body of Evidence,1993,3
3105539,Wing Chun,1994,2
1114328,Chandramukhi,2005,2
193847,"Heaven Knows, Mr. Allison",1957,0
23394871,Sleepwalk With Me,2012,2
3901356,Dreamchild,1985,3
3038054,A Nightmare on Elm Street 5: The Dream Child,1989,3
177741,Min and Bill,1930,3
399433,Pocahontas,1995,3
2742956,La Chienne,1931,3
1458752,Muppet Treasure Island,1996,1
21296221,Resan till Melonia,1989,1
8078282,Australia,2008,2
1966825,Macbeth,1948,1
2171678,Trouble Every Day,2001,1
689969,Election,1999,3
3833665,Rodan,1956,1
586740,Sleeper,1973,1
8138535,Barefoot in the Park,1967,3
34953010,Zero Dark Thirty,2012,3
11862690,Juno,2007,3
30725870,Alps,2011,3
3073220,Accattone,1961,3
4899791,Carrie,1976,3
10215404,Revolutionary Road,2008,3
34047812,Mine Games,2012,3
20929541,In the Loop,2009,3
25450621,I Am Love,2010,3
1703740,Big Trouble,2002,3
13838662,Miracle at St. Anna,2008,2
58018,Tora! Tora! Tora!,1970,1
19457040,Sorority Row,2009,3
4270540,3:10 to Yuma,2007,0
3060756,Babel,2006,3
919013,Two for the Road,1967,3
3402751,Maniac,1934,3
9366011,Harriet the Spy,1996,3
249956,Rabbit-Proof Fence,2002,3
342741,Road to Perdition,2002,0
2377503,Waiting...,2005,3
20523067,Mystery Team,2009,1
4995581,Mildred Pierce,1945,3
20570407,Megamind,2010,0
18788912,Whatever Works,2009,3
183855,Come to the Stable,1949,3
21811510,"My Son, My Son, What Have Ye Done",2009,2
1599509,Ice Princess,2005,3
6557406,Fast Food Nation,2006,3
2639712,Boudu Saved from Drowning,1932,1
17578316,Gomorra,2008,1
2287636,Sleeping Beauty,1959,3
667945,Persona,1966,3
5444611,Accepted,2006,1
3654271,Fantastic Four: Rise of the Silver Surfer,2007,3
5216707,Seduced and abandoned,1964,3
12664269,Offside,2006,3
667368,Harry Potter and the Chamber of Secrets,2002,3
29320113,Event Horizon,1997,3
1017650,Death Race 2000,1975,3
8699670,State of Siege,1972,0
246559,Peggy Sue Got Married,1986,3
2887437,Rocky Balboa,2006,1
22110321,Design for Living,1933,1
31777709,Arbitrage,2012,2
2019404,A Face in the Crowd,1957,1
17435717,A Girl in Every Port,1928,0
679577,Canadian Bacon,1995,1
3763760,Cashback,2006,3
294520,Serial Mom,1994,3
142430,Fargo,1996,2
3024556,Casa de los babys,2003,3
13407460,Annie,1999,3
3524875,Taste the Blood of Dracula,1970,3
561226,Risky Business,1983,3
903383,Shrek the Third,2007,3
76641,Woman of the Year,1942,3
80530,Hamlet,1948,1
16154245,Vampire Bats,2005,3
76643,A Woman Under The Influence,1974,3
4902239,Atonement,2007,3
27750227,Attack on Leningrad,2009,3
6152265,Thunderball,1965,2
2435211,New Waterford Girl,1999,3
3288825,Strangers with Candy,2005,3
2093928,Snow Dogs,2002,1
1569634,Save the Last Dance,2001,3
12185621,Runaway Daughters,1994,3
887388,Dragonslayer,1981,1
3600424,A Passage to India,1984,3
23829273,Due Date,2010,1
3127366,Yield to the Night,1956,3
53085,Toy Story,1995,1
1412632,Head-On,2004,3
3297470,Pirates,1986,0
675832,Last Action Hero,1993,1
34543751,Sadako 3D,2012,3
4639222,1408,2007,3
176489,Joe Versus the Volcano,1990,2
1488619,Killdozer,1974,0
10501623,American Pie Presents: Beta House,2007,2
1476567,Dangerous Minds,1995,3
640448,Sebastiane,1976,1
144161,Conspiracy Theory,1997,2
4213193,Protocol,1984,3
4838538,Summer with Monika,1953,3
2611302,Once Upon a Forest,1993,3
3450570,A Star Is Born,1954,1
5601645,Marjorie Morningstar,1958,3
8980330,WALL-E,2008,1
751724,I Spit on Your Grave,1978,0
3433026,Tales from Earthsea,2006,1
570263,"Ghidorah, the Three-Headed Monster",1964,3
27923824,Paranormal Activity 2,2010,3
4413498,Beneath the Valley of the Ultra-Vixens,1979,2
12414587,Camp Rock,2008,3
219712,Final Destination,2000,1
357186,Kingdom of Heaven,2005,0
803786,Total Eclipse,1995,1
30881916,Red: Werewolf Hunter,2010,3
13490096,Timecrimes,2007,0
2306908,Slither,2006,3
701781,Rob Roy,1995,0
113464,Hannah and Her Sisters,1986,3
26999426,Captain America: The First Avenger,2011,1
10163440,Daisies,1966,3
417479,Day for Night,1973,3
8708612,Notes on a Scandal,2006,3
14725310,Letters from Iwo Jima,2006,1
76389,To Be or Not to Be,1942,0
1690432,Jeepers Creepers,2001,3
1676837,A Raisin in the Sun,1961,3
462764,Run Lola Run,1998,3
6215998,Matinee,1993,1
2475962,Gray Lady Down,1978,2
11050727,Messiah of Evil,1973,3
3289723,Transamerica,2005,3
33028800,Argo,2012,3
1586160,Dear Frankie,2004,3
676054,In the Line of Fire,1993,1
1709435,Life-Size,2000,3
2563837,Femme Fatale,2002,3
600351,Scream 3,2000,3
30624551,Faust,2011,1
22740691,Map of the Sounds of Tokyo,2009,1
28891330,Frankenweenie,2012,0
361280,Sons of the Desert,1933,3
5195911,Return To Halloweentown,2006,3
2331662,Hostel,2005,1
4607980,To Kill a Mockingbird,1962,3
32111330,Higher Ground,2011,3
23438736,Easy A,2010,3
4453691,Blood Diamond,2006,1
5971538,28 Weeks Later,2007,3
600008,Steel Magnolias,1989,3
3028191,A nightmare on Elm Street,1984,3
602965,Sky Captain and the World of Tomorrow,2004,3
29730492,Wuthering Heights,2011,2
34339809,Barbara,2012,3
5109579,Best Defense,1984,2
378213,Scanners,1981,1
1082656,Superman Returns,2006,1
10270840,Rainbow Song,2006,3
33025020,Pariah,2011,3
32114086,She Monkeys,2011,3
18216602,Mataharis,2007,3
6770577,Sweet Land,2005,3
12926217,Hula Girls,2006,3
1059728,Deathtrap,1982,3
6872687,Smashing Time,1967,3
8286910,Loose Shoes,1980,1
26953541,Tiny Furniture,2010,3
1995696,Donnie Brasco,1997,1
3981967,Carefree,1938,2
226331,Purple Rain,1984,3
23614710,Despicable Me,2010,3
16676697,Arctic Blue,1993,1
14119255,Green Lantern,2011,1
3316533,Poltergeist III,1988,3
6675128,King of the Zombies,1941,3
33726624,A Thousand Words,2012,2
554858,Four rooms,1995,3
1250208,Jungle 2 Jungle,1997,2
410036,Dante's Peak,1997,3
16368206,Paul Blart: Mall Cop,2009,1
2175640,Little Women,1949,3
10748976,Bellissima,1951,3
3827883,Memento Mori,1999,3
75933,Dangerous Liaisons,1988,3
3966684,Miss Potter,2006,3
3116175,Amazing Grace,2006,1
20691749,A Few Good Men,1992,1
242548,Silkwood,1983,3
745100,James and the Giant Peach,1996,3
12289584,Skeleton Man,2004,3
974837,Old School,2003,2
18844830,Juha,1999,0
982180,Robin Hood,1973,3
4251465,Fido,2006,2
30733054,Trigger,2010,3
7051491,Poltergeist,1982,3
4105119,Comrade X,1940,2
74984,Suspicion,1941,3
22507490,Coco avant Chanel,2009,3
28485791,Arthur,2011,2
15707290,Dead Leaves,2004,3
1179416,First Knight,1995,2
32714039,Starbuck,2011,1
1970527,Indiscreet,1958,3
31700012,Young Adult,2011,3
30885871,Carnage,2011,3
10383140,Double Dare,2004,3
4796062,Dark Habits,1983,3
7237677,Old Acquaintance,1943,3
1469695,Boogeyman,2005,2
1749535,Crash,2004,3
19015646,Girl Crazy,1943,1
1469880,Smoke Signals,1998,3
24342593,Rabbit Hole,2010,3
11437048,Nightmare City,1980,3
3745331,Hellraiser III: Hell on Earth,1992,3
15181224,Aliens in the Attic,2009,3
2692284,Monster House,2006,3
985100,Flaming Star,1960,1
15782460,Hedwig and the Angry Inch,2001,3
18473521,Legion,2010,3
73467,Five Easy Pieces,1970,3
13137113,Eyes of an Angel,1991,0
213462,2046,2004,3
74979,My Man Godfrey,1936,2
4908352,Solaris,2002,1
570258,Invasion of Astro-Monster,1965,2
24654294,35 Shots of Rum,2008,3
9808649,Repo! The Genetic Opera,2008,3
1364445,Sahara,1943,0
3947300,Cavalcade,1933,3
2873368,For Your Consideration,2006,3
2886766,Kickboxer,1989,0
689611,What Dreams May Come,1998,1
459801,Europa Europa,1990,2
26466092,Conan the Barbarian,2011,3
9559119,Open Water 2: Adrift,2006,3
423372,Wild Things,1998,3
1126385,Unfaithful,2002,3
2826225,Snow White,1916,3
2482322,Hollywood Homicide,2003,1
1332901,Hollow Man,2000,3
17673231,1,2009,3
1644192,Lady in the Water,2006,2
25387748,Make the Yuletide Gay,2009,3
449547,Licence to Kill,1989,2
11200137,Day Night Day Night,2006,3
9442685,Lady Snowblood,1973,3
461353,House of Sand and Fog,2003,3
24828564,La belle verte,1996,3
503562,Slacker,1991,3
1446009,Mon Oncle,1958,3
11845883,City of Ember,2008,3
1526194,2 Days in the Valley,1996,3
16280232,Flatland: The Movie,2007,2
6168251,Downhill Racer,1969,0
11643011,Madeline,1998,3
397574,Remember the Titans,2000,3
2600144,Idiocracy,2006,1
787058,El Cid,1961,1
3077087,Home for the holidays,1995,3
161901,Charly,1968,2
1724742,Hour of the Wolf,1968,1
12143456,Transmorphers,2007,3
3448890,George of the Jungle,1997,3
2727959,Brokedown Palace,1999,3
113452,Kiss of the Spider Woman,1985,2
129542,My Left Foot,1989,3
1971307,To Have and Have Not,1944,3
11570453,Female,1933,3
27361586,A Time for Killing,1967,0
17527920,Ninja Assassin,2009,1
1505118,Rent,2005,3
18904723,Brief Encounter,1974,3
1271694,Polyester,1981,3
2017211,Bolt,2008,3
2017208,Meet the Robinsons,2007,1
101523,Jay and Silent Bob Strike Back,2001,3
686066,New Jack City,1991,0
5031048,Morvern Callar,2002,3
2173342,Two Mules for Sister Sara,1970,3
23590179,Beautiful Kate,2009,3
320527,Pink Flamingos,1972,3
1297472,Vera Drake,2004,3
2462689,Meet John Doe,1941,3
781629,S.W.A.T.,2003,3
21779605,Nowhere Boy,2009,3
5078515,You Only Live Twice,1967,1
12450050,"Dance, Girl, Dance",1940,3
21225053,Cloudy with a Chance of Meatballs,2009,1
2192765,Eye for an Eye,1996,3
1371113,Being Julia,2004,3
4673182,Barbie as Rapunzel,2002,0
14545761,17 Again,2009,3
4673186,Barbie of Swan Lake,2003,3
73444,Easy Rider,1969,1
9602648,El vampiro,1957,3
629072,Hard Eight,1996,0
2298338,Welcome to the Dollhouse,1995,3
28696280,Lemonade Mouth,2011,3
163459,Serpico,1973,1
20015755,Goodbye Solo,2008,1
5676692,Iron Man,2008,2
6550586,Wilbur Wants to Kill Himself,2002,3
7902455,Hitman,2007,0
6816597,La Notte,1961,3
2421467,Radio Days,1987,1
284676,Once Upon a Time in the West,1968,1
4990409,Wild Things: Diamonds in the Rough,2005,3
29831261,Les dames du Bois de Boulogne,1945,3
15907225,Serious Moonlight,2009,2
3591767,Terror by Night,1946,1
156644,Die Another Day,2002,2
15465392,Underworld: Rise of the Lycans,2009,1
62115,Love Affair,1939,3
5348143,Half Nelson,2006,3
27997087,Murder at Glen Athol,1936,3
8370506,Anna Christie,1930,3
1732142,How to Make an American Quilt,1995,3
76628,Saludos Amigos,1942,0
27440393,A Little Help,2010,3
33097113,Tomie,1999,3
29344186,Win Win,2011,3
26779875,You Again,2010,3
25517416,Chloe,2009,3
33636757,Cyrus,2010,1
31724592,Lincoln,2012,3
13800782,Sword of the Stranger,2007,3
29680525,He Died with a Felafel in His Hand,2001,3
11988,King Kong vs. Godzilla,1962,3
1397142,Key Largo,1948,3
28984353,This Must Be the Place,2011,1
27694404,Friends with Benefits,2011,3
805120,Before Sunset,2004,0
2069002,Action Jackson,1988,1
28859296,Dead Space: Aftermath,2011,2
25187050,Greenberg,2010,1
7031132,Perfume: The Story of a Murderer,2006,3
76351,Shane,1953,1
153372,Iron Eagle,1986,1
1358857,Vanishing Point,1971,0
12696049,Baby Mama,2008,3
660343,"One, Two, Three",1961,3
1039384,Forbidden Games,1952,3
5698250,Libertarias,1996,3
9545952,Night Nurse,1931,3
24586901,Knight and Day,2010,2
6371775,High Roller: The Stu Ungar Story,2003,3
264869,Lifeboat,1944,3
901489,Road House,1989,1
32142896,Comes a Bright Day,2012,0
1623960,Brokeback Mountain,2005,2
1025150,Saw,2004,2
28070112,Oranges and Sunshine,2010,3
1428955,My Beautiful Laundrette,1985,2
13023421,"Definitely, Maybe",2008,3
3644380,Cleo from 5 to 7,1962,3
11760799,Blindness,2008,3
27962796,Aftershock,2010,3
42993,Back to the Future,1985,2
14259399,Daughters of Darkness,1971,3
2208902,WiseGirls,2002,3
2075256,Cruising,1980,0
15762321,Seven Pounds,2008,3
903297,Foxfire,1996,3
24913134,4.3.2.1,2010,3
1904012,Broken Flowers,2005,3
331860,Trick,1999,3
29267698,Bridesmaids,2011,3
229047,Enough,2002,2
52390,Armageddon,1998,1
8012981,Red Road,2006,3
2005355,Disturbing Behavior,1998,1
1380847,Wrong Turn,2003,3
104916,Man on the Moon,1999,1
157481,Diamonds Are Forever,1971,1
33641119,Mirror Mirror,2012,3
36454546,Northanger Abbey,2007,3
4731866,Imitation of Life,1934,3
673599,Men in Black II,2002,1
19479460,X-Men,2000,1
904450,Basquiat,1996,2
1267738,Aparajito,1956,3
3746,Blade Runner,1982,1
32913943,Circumstance,2011,3
1320650,Crimes and Misdemeanors,1989,3
54175,Saturday Night Fever,1977,1
19664801,Bonnie Prince Charlie,1948,2
123464,Fail-Safe,1964,1
2251161,Damien: Omen II,1978,2
13485985,"Angus, Thongs and Perfect Snogging",2008,3
6117093,Mad About Mambo,2000,1
1011854,Little Nicky,2000,1
2698372,Eight Below,2006,0
2010744,Stealth,2005,1
102580,Throne of Blood,1957,0
695283,Lethal Weapon 4,1998,1
177906,Labyrinth,1986,3
17831962,Lakota Woman: Siege at Wounded Knee,1994,3
143812,Three to Tango,1999,1
13281115,How About You,2007,3
33316658,House at the End of the Street,2012,3
535979,Hysterical Blindness,2002,3
1152328,Battle Beyond the Stars,1980,2
4457806,Born on the Fourth of July,1989,3
570321,How to Lose a Guy in 10 Days,2003,3
151465,Austin Powers: International Man of Mystery,1997,2
2260329,Maniac,1980,3
2372967,Closet Land,1991,0
2580403,American Pie,1999,2
24770245,Howl,2010,0
68374,True Lies,1994,3
733927,Outbreak,1995,3
947450,Tea with Mussolini,1999,3
1127059,Coffee and Cigarettes,2003,3
2216783,Bounce,2000,2
3837,Blazing Saddles,1974,1
508044,Frenzy,1972,3
9199781,This is England,2006,3
6531454,Revolt of the Zombies,1936,0
3865475,Under Fire,1983,1
60155,She Done Him Wrong,1933,2
14413223,Jack and Diane,2012,3
32490636,Teen Spirit,2011,3
61508,Mr. Deeds Goes to Town,1936,3
14318882,Are Crooks Dishonest?,1918,0
187636,Mogambo,1953,2
2701261,Marie Antoinette,2006,3
2236472,Transformers,2007,3
1727511,Tower of Terror,1997,3
20951888,High Tide,1987,3
13253566,Role Models,2008,1
51888,Indiana Jones and the Last Crusade,1989,0
2021700,Mission: Impossible III,2006,1
44696,It Happened One Night,1934,3
12710627,Le amiche,1955,3
237303,Bruce Almighty,2003,3
13275999,Young People Fucking,2007,1
1126572,What a Girl Wants,2003,1
25281686,Marseille,2004,3
27193568,Shrek Forever After,2010,1
483274,Point Break,1991,0
3146380,Hope Floats,1998,3
23002264,Hot Tub Time Machine,2010,1
32298508,Friends with Kids,2011,3
1822878,Stealing Beauty,1996,3
1323106,Gremlins 2: The New Batch,1990,2
28862784,Incendies,2010,3
17671802,Orphan,2009,3
24731835,RoboGeisha,2009,3
4326127,Beerfest,2006,3
36383340,Post Mortem,2010,1
548259,Van Helsing,2004,3
34308933,Silent House,2011,3
32204472,Diary of a Wimpy Kid: Dog Days,2012,3
6665962,Gypsy,1962,3
734207,Oldboy,2003,1
279813,Raising Arizona,1987,3
261402,Robin Hood: Prince of Thieves,1991,3
695700,25th Hour,2002,2
673469,Flatliners,1990,3
22967108,Date Night,2010,3
1599541,Bewitched,2005,3
152328,Rocky III,1982,0
2786477,Troll 2,1990,3
28474360,Rain,2008,3
1587300,An American in Paris,1951,1
22407961,Bring It On: Fight to the Finish,2009,3
692670,Dead Presidents,1995,3
543276,Beaches,1988,3
1195543,A Love Song for Bobby Long,2004,3
17908468,I Love You Phillip Morris,2009,1
3870912,Funny Games,1997,3
7133616,Ella Enchanted,2004,3
407591,Hulk,2003,1
3153784,Piranha,1978,3
2854839,Onibaba,1964,0
36317587,Steel Magnolias,2012,3
26177941,Temple Grandin,2010,3
1948713,Rio Lobo,1970,1
2638184,Big Business,1988,3
1182345,Undercover Brother,2002,3
1336308,Sin City,2005,3
11002380,Good News,1947,2
2706105,Wolf Creek,2005,3
1367501,Married to the Mob,1988,3
15860207,Old Dogs,2009,3
5994199,Leprechaun in the Hood,2000,1
14706880,Four Christmases,2008,3
13503537,Tammy and the Bachelor,1957,3
90156,Vibes,1988,1
13617351,Daimajin,1966,1
6048196,Tru Confessions,2002,3
255898,Mad Max,1979,3
3006708,Hot Fuzz,2007,1
1428132,Cool Runnings,1993,1
1726126,A History of Violence,2005,3
28980301,Sound of Noise,2010,0
274258,Dilwale Dulhania Le Jayenge,1995,3
105434,Trainspotting,1996,2
2422489,Yellow Submarine,1968,0
234382,Elephant,2003,3
3296177,Virus,1999,3
26768675,How Do You Know,2010,3
454223,Pretty in Pink,1986,3
62111,Dark Victory,1939,3
2267635,How to Murder Your Wife,1965,0
22834818,"Police, Adjective",2009,1
20699587,Pope Joan,2009,3
2111318,I Walked with a Zombie,1943,3
473273,Jurassic Park III,2001,2
1129009,Re-Animator,1985,0
8528824,Altered,2006,0
6159275,Ju-on,2000,3
2952395,Dangerous Beauty,1998,3
291610,Drugstore Cowboy,1989,2
99454,Patton,1970,1
1591979,Inside Daisy Clover,1965,3
12545571,Millions Like Us,1943,3
1152416,Antitrust,2001,2
5451497,Strange Wilderness,2008,0
223902,Klute,1971,3
223904,"Mary, Queen of Scots",1971,3
685440,Bedazzled,1967,3
23992707,Nothing Personal,2009,3
8899840,All the Invisible Children,2005,3
1549991,Slums of Beverly Hills,1998,3
35610105,Hyde Park on Hudson,2012,2
1752246,Live Free or Die Hard,2007,1
533378,Macbeth,1971,1
32592054,Terraferma,2011,3
341399,Revenge of the Nerds,1984,1
3182458,Tales of Manhattan,1942,2
11414473,Finding Forrester,2000,2
27097,Star Trek: First Contact,1996,3
20306762,"Yours, Mine and Ours",2005,3
27405104,Titanic II,2010,3
188902,Gangs of New York,2002,1
422269,Contact,1997,3
33300657,YellowBrickRoad,2010,3
1524739,Lianna,1983,3
1836615,Through a Glass Darkly,1961,0
26978753,Uncle Boonmee Who Can Recall His Past Lives,2010,3
26790467,Jane Eyre,2011,3
840058,42nd Street,1933,3
5671088,Lone Wolf and Cub: Baby Cart at the River Styx,1972,2
24466462,Womb,2010,3
8371008,Anna Christie,1931,3
384990,"Sex, Lies, and Videotape",1989,2
9109449,Barbarian Queen,1985,3
20138476,A Warm December,1973,3
3177319,A Chump at Oxford,1940,0
1844221,El Topo,1970,2
3383952,"Girl, Interrupted",1999,3
1954311,"Silent Night, Deadly Night",1984,3
78425,Raise the Red Lantern,1991,3
29034540,My Week with Marilyn,2011,3
31201599,Ted,2012,2
578001,Romancing the Stone,1984,3
44366,Where the Heart Is,2000,3
